Zip_Code,City,State,CountyName,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04
77494,Katy,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930386054,0.936037441,0.909918107,0.896551724,0.902335456,0.907441016,0.910344845,0.908156271,0.915805463,0.915662651,0.906976686,0.914461226,0.91491614,0.920278224,0.92147806,0.935406057,0.922509225,0.909657223,0.909878683,0.888787603,0.877506401,0.8984375,0.904933877,0.900032144,0.90403338,0.913041246,0.904933877,0.920365444,0.921443656,0.905349794,0.896425444,0.892857143,0.89755262,0.900687367,0.886548712,0.883838384,0.869662181,0.874078121,0.874537949,0.885070107,0.867954214,0.849443468,0.825806452,0.805047868,0.827187847,0.819970845,0.817857592,0.83617219,0.840406845,0.84254106,0.855258103,0.872567246,0.856008242,0.846294602,0.851901857,0.859345295,0.879765396,0.890804598,0.878297408,0.870904726,0.873627984,0.884955752,0.889372637,0.869872322,0.857527108,0.846775199,0.832378814,0.837616612,0.841397872,0.867678959,0.857013983,0.868657303,0.867712374,0.863641021
77449,Katy,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0.638338941,0.674576271,0.692934783,0.660772361,0.678969689,0.704638873,0.711321873,0.702322875,0.699300699,0.68212824,0.684931507,0.700934579,0.690184049,0.702634193,0.725917846,0.697696983,0.684754522,0.714285714,0.713860797,0.690846287,0.681526287,0.721153846,0.690798866,0.716049383,0.720461095,0.77542808,0.735294118,0.740303048,0.730593607,0.731081835,0.746268657,0.727202188,0.723514212,0.712589074,0.708833152,0.719026549,0.721153846,0.733695652,0.734213548,0.743208611,0.765352486,0.787671233,0.784698382,0.766666667,0.766650695,0.786713287,0.780346821,0.791084912,0.795513824,0.798568455,0.795279631,0.795513824,0.804471403,0.810185185,0.816023739,0.811313999,0.795750153,0.784433196,0.792480649,0.80743367,0.804772859,0.812747036,0.821340448,0.806577341,0.825285896,0.80469649,0.783460113,0.800848105,0.795513824,0.811483339,0.802529183,0.787844682,0.797503467,0.796703297,0.800815376,0.827991453,0.837438424,0.829531315,0.829875519,0.816864295,0.819238901,0.815450038,0.829565636,0.818452381,0.813835198,0.834648558,0.840336134,0.832623603,0.828651685,0.836126266,0.838150289,0.833333333,0.825406259,0.826217988,0.831018519,0.843002286,0.845546787,0.843307943,0.84653195,0.856938191
77084,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696022727,0.699650175,0.702279443,0.699815838,0.697674419,0.712250712,0.726443769,0.716845878,0.72761194,0.765041494,0.780625,0.767836204,0.766509434,0.7474376,0.752457799,0.755124056,0.761288536,0.765740216,0.764020058,0.768322098,0.767901737,0.779787898,0.778301887,0.779622833,0.79286915,0.777777778,0.768836494,0.773109725,0.783984447,0.784419987,0.768037916,0.763821532,0.768321513,0.756276661,0.749354005,0.769569041,0.771912351,0.776231263,0.77002564,0.776097892,0.752993069,0.767131876,0.770614603,0.789251956,0.788869765,0.784731935,0.791687284,0.794691369,0.798969072,0.807115732,0.790223667,0.797967277,0.819566491,0.828960909,0.820058997,0.820515634,0.821071218,0.823582785,0.815926893,0.813586507,0.820545364,0.814306009,0.804661487,0.80697928,0.809061489,0.808565981,0.825601786,0.832616179,0.831747919
77573,League City,TX,Galveston County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753301576,0.752617801,0.754686521,0.766479305,0.753822231,0.751565223,0.746636541,0.777218391,0.77962578,0.813137755,0.860739979,0.816744108,0.822867042,0.887777778,0.920471281,0.936663693,0.919117647,0.839619167,0.868535334,0.860243515,0.839973836,0.871313673,0.876406452,0.85446527,0.851723163,0.882626285,0.876010782,0.86171515,0.848142165,0.858951175,0.867495869,0.870936439,0.870936439,0.895557943,0.898801598,0.876116071,0.879504342,0.869062953,0.870085685,0.865053054,0.851756198,0.891682771,0.89221341,0.873958397,0.866666667,0.88128564,0.901891219,0.890611659,0.880848869,0.917646445,0.921902228,0.919080669,0.921223526,0.918422474,0.935745477,0.904351768,0.932777407,0.963956412,0.948735475,0.932883488,0.929487179,0.949513664,0.941270881,0.874533996,0.918422474,0.928577441,0.9375,0.935450303,0.944584383,0.955831257,0.94911147,0.9375,0.942972609,0.973709834,0.952188006,0.983854692,0.983746964,0.968813906,0.965499485,0.966257669,0.988353476,0.996313772,0.980249747,0.97983454,0.974817222,0.961860855,0.946892923,0.942096555,0.943396226,0.95652488,0.966220618,0.986377397
77584,Pearland,TX,Brazoria County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866717738,0.746681416,0.744064053,0.749818215,0.773364645,0.785916378,0.742767787,0.751124141,0.763523217,0.79491256,0.82406672,0.827861833,0.821982333,0.793751992,0.811688312,0.794611307,0.809266431,0.811827111,0.813945785,0.805062376,0.824613032,0.809736797,0.828207526,0.849704597,0.842696629,0.839944187,0.839041096,0.839552239,0.831443689,0.842741935,0.842709817,0.855693244,0.857237059,0.84335639,0.83081571,0.84293631,0.845864662,0.827861833,0.820864505,0.827897799,0.804770973,0.818303273,0.81300813,0.828235321,0.820589332,0.818665575,0.822424466,0.837721398,0.840550178,0.837959199,0.842483108,0.839552239,0.846846847,0.890410959,0.870911666,0.834046193,0.856461405,0.855327468,0.857852947,0.862068966,0.846998163,0.836670275,0.844493303,0.853374709,0.853374709,0.862831858,0.87185991,0.856174254,0.859389045,0.886167147
77433,Cypress,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.681818182,0.675310643,0.681431225,0.692894484,0.745789556,0.731552163,0.741023682,0.725446429,0.708061002,0.710060166,0.735803103,0.759219089,0.746602106,0.741535116,0.775159034,0.856322328,0.743593553,0.782361309,0.73664825,0.731638418,0.752162467,0.772817025,0.740696444,0.752750434,0.747410146,0.774473358,0.7572977,0.765958714,0.765958714,0.774473358,0.794105161,0.808283598,0.793650794,0.796019468,0.786163522,0.782107574,0.787360605,0.79787234,0.798141039,0.8072284,0.806785271,0.800379486,0.797712222,0.851268872,0.818956729,0.811299567,0.830959164,0.795454545,0.794732062,0.795454545,0.795454545,0.81167951,0.828013375,0.810253388,0.813902332,0.821596244,0.844198488,0.81827546,0.807724047,0.796066562,0.804312404,0.808913309,0.796066562,0.810450038,0.826674078,0.828119249,0.843219261,0.840482583,0.837988827,0.84121737,0.8475,0.857158911,0.840901446,0.853601833,0.854895105,0.851481481,0.864789604,0.854962846,0.870243294,0.870985302,0.857766687,0.842327019,0.826097093,0.832789027,0.824175824,0.816319219,0.826324928,0.840175704,0.820162264,0.863664405
77429,Cypress,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800915332,0.838744589,0.753867294,0.789522059,0.715141421,0.717274357,0.736568458,0.757752302,0.782143107,0.714986698,0.750009646,0.731032322,0.777511962,0.789269354,0.773446822,0.797950291,0.803769401,0.79778009,0.776918233,0.806451613,0.77955825,0.808489136,0.799548252,0.774877651,0.781373809,0.806029989,0.798863299,0.791274594,0.793515358,0.798535442,0.781889519,0.798330429,0.81799591,0.800796434,0.794833582,0.794833582,0.799946816,0.784055845,0.803073018,0.822532403,0.805205347,0.804828974,0.791920554,0.779248132,0.762966132,0.775406425,0.7737369,0.779657832,0.777290448,0.780801349,0.783804156,0.789091593,0.788471996,0.788471996,0.799218291,0.779989242,0.775826868,0.78644218,0.775903491,0.83887456,0.833557468,0.821228633,0.817641229,0.815644761,0.818371483,0.815158124,0.800548909,0.790451461,0.7852077,0.78958306,0.820495559,0.818314584,0.823284845
77479,Sugar Land,TX,Fort Bend County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.798565165,0.755429651,0.696702276,0.695116586,0.769738289,0.757667129,0.764009453,0.773983021,0.74912665,0.770576289,0.802139037,0.795492211,0.831635407,0.821762539,0.815721172,0.850340136,0.815738964,0.844030767,0.863874346,0.96448749,0.874485597,0.933544815,0.932435499,0.85630366,0.862320959,0.869058864,0.875023608,0.850727204,0.885235536,0.927152318,0.912460793,0.893508721,0.897998933,0.918217434,0.925381904,0.917917852,0.905562743,0.917694293,0.917944585,0.903405142,0.896788524,0.903225806,0.900804368,0.899342289,0.890165914,0.96191091,0.96191091,0.955108746,0.947528419,0.95484957,0.945378151,0.945665699,0.946007987,0.954320594,0.933814681,0.918679823,0.926130099,0.913223669,0.945481564,0.918679823,0.926443203,0.912408759,0.898788589,0.90311245,0.874098145,0.838792342,0.891662951,0.861995174,0.909607732,0.885766646,0.883522328,0.887697349,0.879345603,0.86253662,0.866217517,0.850340136,0.858413854,0.878411502,0.876835237,0.867927017,0.874700635,0.877014109,0.874635569,0.895347454,0.884895359,0.868621064,0.866175834,0.84949155,0.848484848,0.847897969,0.881502829,0.890349595,0.887550377,0.895765472
77036,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.715883669,0.709349793,0.727431567,0.721850613,0.734343289,0.706697363,0.70354197,0.715883669,0.715883669,0.715883669,0.707915273,0.713705762,0.715883669,0.715859031,0.715883669,0.713333991,0.717217788,0.710784314,0.715883669,0.732142857,0.719794344,0.732142857,0.721868365,0.721868365,0.732142857,0.732738095,0.734326692,0.738095238,0.734223301,0.733333333,0.733368256,0.751762275,0.751762275,0.754442587,0.748641304,0.734223301,0.734223301,0.734223301,0.734343289,0.755687974,0.758293839,0.751762275,0.732142857,0.736786782,0.7476344,0.751762275,0.738877119,0.74949187,0.734463277,0.751762275,0.744147157,0.761003702,0.762267702,0.761538462,0.770149254,0.761538462,0.761538462,0.777737334,0.773700306,0.773700306,0.777651186,0.789489632,0.776423742,0.772828013,0.761538462,0.761538462,0.760736196,0.760736196,0.763546798,0.777175277,0.779122596,0.781566265,0.772828013,0.773700306,0.774902834,0.783047574,0.773700306,0.770149254,0.77195572
77077,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855417645,0.949913644,0.904970932,0.946495917,0.951248514,0.944895172,0.928640979,0.989473684,0.989913691,0.981595092,0.986201299,0.996049661,1.050949599,1.027365714,0.940666324,0.926011363,0.931928687,0.936037441,0.910795162,0.914307575,0.915869384,0.89313595,0.889509164,0.927906977,0.963987993,1.001661367,1.066143387,1.025441329,1.051779935,0.995068686,1.022899814,1.036688291,1.044959607,1.026055472,1.016640572,1.021139377,1.004366812,1.043018636,1.053354257,1.075713695,1.01380814,1.01380814,1.018808777,1.000690131,1.014366246,1.010058716,1.011935924,1.003698526,0.993377483,0.995068686,0.989473684,0.95204228,0.96214401,0.940666324,0.963114754,0.93849159,0.945017182,0.959896874,0.959409594,0.958173697,1.004155125,1.011848507,1.011635483,1.004155125,0.991917708,0.98758465,0.97728284,0.968272747,0.966250515,0.988397078,0.991315136,0.999524036,1.029377322,1.044313874,1.03374886,1.012518409,1.004134672,0.98089363,0.961538462,0.972222222,0.977653843,0.966183575,0.991315136,0.99271206,0.993217054
77379,Spring,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.828594639,0.824742268,0.708466171,0.723835299,0.713347236,0.720479353,0.706521739,0.713685978,0.697398229,0.706745659,0.711781261,0.713685978,0.730268511,0.759874496,0.770939437,0.785366303,0.781665689,0.777595344,0.774746067,0.771690803,0.742264003,0.744543783,0.773433007,0.787359829,0.800974612,0.792988314,0.775075988,0.780941083,0.797288673,0.772115984,0.767070879,0.771110159,0.774612694,0.742091032,0.75436115,0.782415558,0.790020094,0.775364215,0.798557445,0.788513464,0.772399588,0.754436766,0.759304547,0.798366522,0.751072961,0.765426284,0.757575758,0.756938604,0.788282228,0.806010929,0.785582255,0.766087845,0.76059322,0.808457711,0.785253686,0.811589292,0.795453586,0.768551264,0.785816602,0.795453586,0.792906948,0.782649694,0.806094183,0.806850904,0.818107445,0.804492831,0.796250533,0.779970216,0.786366757,0.800970874,0.794656027,0.795698925,0.78830193
77459,Missouri City,TX,Fort Bend County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70551674,0.703082747,0.696125908,0.673968054,0.687785196,0.742337165,0.748713149,0.745758617,0.758426966,0.744975745,0.734762338,0.754734523,0.800036293,0.757217227,0.751879699,0.75909227,0.80318282,0.80127571,0.814332248,0.809261658,0.761997664,0.78861204,0.781405299,0.753184162,0.750703858,0.756938604,0.755429651,0.773809524,0.741094908,0.757654035,0.778859527,0.804661487,0.810648519,0.810648519,0.807024627,0.809585492,0.803287876,0.785222398,0.785222398,0.794197558,0.802292264,0.801853172,0.801853172,0.82356133,0.830564784,0.864022663,0.841364944,0.835193452,0.832210243,0.836298932,0.828560663,0.829637314,0.834376304,0.831349206,0.825242718,0.838305123,0.825242718,0.810910431,0.870916079,0.805729633,0.83099609,0.827948304,0.829268293,0.814307556,0.82046332,0.820035461,0.816744731,0.80753909,0.827205882,0.825324642,0.803287876,0.807922856,0.807922856,0.801771979,0.814871879,0.81232493,0.806740767,0.817095597,0.825123153,0.833516162,0.836267606,0.833140521,0.828052827,0.834724541,0.833140521,0.827502142,0.832592996,0.83045977,0.834326579,0.838987672,0.837209302
77450,Cinco Ranch,TX,Fort Bend County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.061260387,0.999882381,0.835344306,0.922181333,0.848289605,0.866360912,0.84113229,0.833333333,0.828039927,0.832994718,0.827846643,0.833564879,0.842391304,0.905232446,0.900868304,0.898104265,0.890768534,0.878734622,0.865856904,0.851996105,0.852740585,0.849005702,0.853242321,0.864535502,0.888750388,0.89518658,0.90612834,0.888835507,0.872689938,0.861138942,0.850302194,0.864459068,0.848608282,0.846023689,0.857940942,0.858959446,0.848770837,0.848770837,0.850927171,0.864666594,0.840809632,0.851996105,0.827166504,0.813609467,0.81057641,0.828683191,0.844594595,0.859291085,0.861460972,0.858172315,0.848188614,0.855513308,0.848608282,0.864779874,0.886005414,0.889952987,0.864739886,0.845304696,0.858034321,0.855166406,0.872434018,0.864779874,0.85209983,0.85149361,0.855377722,0.863188951,0.85174954,0.831275209,0.845350572,0.83999809,0.844024308,0.860215054,0.855057876
77095,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844772967,0.752294686,0.743078176,0.782006471,0.725074258,0.708102681,0.721561969,0.74433657,0.745770258,0.726719691,0.738513639,0.743850175,0.742971888,0.755546084,0.782967033,0.788050736,0.793650794,0.791626026,0.790449347,0.780107265,0.75351641,0.759984053,0.770085396,0.778960818,0.780343076,0.777727683,0.802568218,0.796719293,0.777672152,0.773381295,0.761861167,0.753933566,0.774561761,0.780911063,0.767490428,0.795064042,0.805970149,0.820226796,0.756860246,0.783475783,0.770970395,0.746785046,0.771971496,0.753250589,0.733573936,0.758522727,0.756901158,0.759824958,0.758611868,0.775039746,0.772761162,0.771027021,0.757416005,0.771388499,0.761589404,0.783435926,0.765513385,0.805785124,0.809295893,0.818777293,0.816326531,0.80348944,0.814995925,0.805870529,0.812687014,0.814006223,0.809649494,0.8261079,0.806693192,0.798075919,0.803517206,0.799784945,0.807594937
77082,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850567339,0.894059067,0.907829405,0.810155035,0.858208955,0.800789733,0.813295615,0.819354839,0.813253012,0.813295615,0.797746394,0.787815126,0.797746394,0.779220779,0.811219298,0.813274314,0.816896746,0.819833669,0.805344779,0.816140777,0.824194105,0.82807571,0.819354839,0.817747808,0.817209741,0.820713435,0.843054661,0.837790255,0.830924855,0.854888207,0.805165358,0.818143814,0.819833669,0.812470662,0.842391304,0.844644659,0.843645612,0.842391304,0.842543967,0.8203125,0.844594595,0.835547158,0.819833669,0.829530813,0.807319699,0.826773704,0.834172507,0.82794514,0.837988827,0.839473684,0.852272727,0.831024931,0.86,0.843912499,0.860576923,0.856540084,0.857448427,0.844686649,0.837776085,0.845619449,0.844806008,0.85737452,0.858208955,0.885478158,0.871839582,0.866926279,0.859104478,0.856870835,0.852953542,0.861497681,0.8555625,0.853211009,0.841750842,0.837723289
77007,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.499728997,1.506397114,1.52615193,1.575299307,1.639922978,1.662670693,1.68,1.644599303,1.623236902,1.449275362,1.430764732,1.442830369,1.460280374,1.472720337,1.469711628,1.361458779,1.379905671,1.397097021,1.437371663,1.416015625,1.404494382,1.42612664,1.453488372,1.402260395,1.395685458,1.398249453,1.361386139,1.353180248,1.367108163,1.363636364,1.41025641,1.398553686,1.413585165,1.420396044,1.407563025,1.386568549,1.383774932,1.393824027,1.386321627,1.372514687,1.347944471,1.339761857,1.327026866,1.298529856,1.317703103,1.323883486,1.336421953,1.336179342,1.268036729,1.272889683,1.27620784,1.272371418,1.27744511,1.244450651,1.262626263,1.280005627,1.270746888,1.270604396,1.279788173,1.289335664,1.274872449,1.278580218,1.312154696,1.314575273,1.296829971,1.296542553,1.316389187,1.332090744,1.308155446,1.29073212,1.282051282,1.282051282,1.276441233,1.281459199,1.303127054,1.290609702,1.296992481,1.310317251
77057,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.070663812,0.905555556,0.961538462,0.94,0.93676815,0.938384075,0.997395833,1.07421875,1.065693431,1.019830028,0.975292969,0.973881323,0.982142857,0.978320709,0.982142857,0.978320709,0.966277562,0.975585938,0.984936269,1.022859214,1.020547945,1.013327206,1.020473448,1.028991597,1.020793775,1.020025308,1.024255788,1.019587633,1.019587633,1.015625,1.013327206,1.035502959,1.026413608,1.041064547,1.022401867,1.040166667,1.051314143,1.04107425,1.041666667,1.029411765,1.02124183,1.038461538,1.02124183,1.020547945,0.999833111,1.018024108,1,1.011804384,1.017485119,0.994836489,0.983539563,0.984936269,1.02124183,1.031372549,1.024255788,1.019345238,1.020025308,1.020384267,1.020220588,1.020220588,1.032954058,1.028571429,1.028806584,1.024255788,1.020025308,1.020220588,1.032954058,1.041666667,1.038666667,1.029411765,1.048848678,1.03988604,1.041666667,1.039264009,1.037581509,1.041086027,1.056777857,1.056777857,1.051314143,1.041666667
77521,Baytown,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.825606009,0.801487084,0.830564784,0.811177428,0.830564784,0.805970149,0.773195876,0.786341766,0.825740319,0.825941506,0.821318229,0.827596851,0.821217442,0.809859155,0.889456401,0.884146341,0.87654321,0.890304221,0.87529799,0.869248073,0.855390575,0.85872977,0.852734164,0.855408389,0.837534142,0.82771812,0.82347973,0.842000991
77083,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.713012478,0.699314883,0.673738532,0.659229209,0.65915628,0.687353524,0.718993409,0.713012478,0.716145833,0.711781468,0.714286362,0.717530102,0.73402418,0.749787978,0.775656325,0.759974668,0.733568075,0.755017946,0.759189303,0.749711649,0.764525994,0.770614074,0.755975801,0.764772088,0.749859936,0.777322208,0.777322208,0.751469657,0.759668508,0.745351164,0.749464668,0.755116804,0.760217984,0.775656325,0.789128397,0.756715204,0.789606479,0.769230769,0.795624068,0.786605966,0.782908705,0.790378007,0.794725844,0.784401614,0.777016835,0.771503398,0.792549707,0.786492108,0.765184122,0.77419022,0.792864222,0.793677874,0.789001122,0.775862069,0.791405772,0.8,0.804597701,0.8095132,0.815182299,0.791671126,0.765356716,0.770047796,0.789319249,0.792133711,0.791690314,0.798035605
77346,Atascocita,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.884761905,0.838466556,0.706436857,0.73922734,0.68011257,0.678841332,0.711433495,0.717512309,0.703996932,0.745301361,0.736001884,0.72962385,0.741657696,0.761222695,0.75,0.767600047,0.756094253,0.769239257,0.780210128,0.793650794,0.765631646,0.74829932,0.767263427,0.788643533,0.779653285,0.775098425,0.787019753,0.808075854,0.804991355,0.787091696,0.774473358,0.769761029,0.765814496,0.785114929,0.798548094,0.799126409,0.81120944,0.797766254,0.804628633,0.784773997,0.780394042,0.799704724,0.760095012,0.778337548,0.748029705,0.770611221,0.7890625,0.786036817,0.798160173,0.803621561,0.794621027,0.795137505,0.810796683,0.819065248,0.795774648,0.798548094,0.798548094,0.79798404,0.800385484,0.812007874,0.837681956,0.834230355,0.815800773,0.799114111,0.804299426,0.795644891,0.776474454,0.777949411,0.793885602,0.797101449,0.797558361,0.815100669,0.813119673
77375,Tomball,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791863915,0.791863915,0.830564784,0.889285714,0.839793282,0.863716274,0.83055139,0.728669573,0.783738474,0.759318914,0.743661293,0.743509175,0.741639698,0.802016499,0.791484716,0.785417902,0.78277303,0.789733465,0.785854617,0.791484716,0.789364354,0.836226478,0.818233296,0.829246868,0.790087596,0.785238624,0.817573134,0.833146373,0.833333333,0.882035466,0.873090115,0.871212121,0.866551127,0.847685684,0.856531049,0.84317032,0.842902196,0.832424573,0.830122547,0.82837738,0.82781457,0.829485518,0.827920024,0.861642989,0.836902098,0.872858591,0.861513688,0.795173059,0.798153803,0.85106383,0.858968187,0.835757072,0.859106529,0.863653069,0.858085809,0.845972281,0.852030434,0.837628866,0.837081459,0.847505669,0.849909584,0.847127909,0.873159677,0.889935072,0.900377578,0.900188789,0.89673913,0.892857143,0.899490338,0.89141239,0.863559456,0.873287671,0.870602266,0.880189175,0.881928245,0.881649731,0.906963136,0.910201496
77070,Houston,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781780978,0.76436435,0.77419117,0.726495726,0.730223124,0.754060325,0.780434644,0.790365073,0.779170221,0.76538431,0.801787592,0.801787592,0.801787592,0.790353809,0.781849217,0.770489112,0.779127161,0.759219089,0.776810266,0.784592738,0.803212851,0.807593437,0.773430391,0.797869787,0.803583862,0.813555994,0.783026854,0.79931978,0.794419134,0.763361954,0.802060738,0.8332061,0.795865801,0.786583556,0.831508254,0.832562442,0.805729633,0.822409013,0.837053571,0.793184489,0.79217091,0.830182469,0.819444075,0.83295877,0.821917808,0.806735145,0.809435708,0.810498573,0.824042656,0.824906865,0.899280576,0.863959087,0.886339937,0.899374348,0.865809058,0.865502679,0.872584541,0.875733315,0.847457627,0.851938895,0.869495177,0.849025308,0.840229115,0.840385397,0.867169374,0.867169374
77373,Spring,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629496403,0.650368509,0.659872997,0.666666667,0.688231246,0.67003367,0.677428258,0.690395149,0.669099757,0.677031093,0.681985294,0.723887818,0.698725331,0.728827362,0.709876543,0.738488547,0.713646532,0.710106738,0.70441989,0.705087252,0.695909745,0.706940874,0.70441989,0.695386703,0.704721635,0.704592482,0.695652174,0.69213732,0.6969366,0.714017388,0.735294118,0.753187801,0.75803591,0.75144279,0.736822323,0.754760799,0.760879558,0.764779997,0.764388489,0.770686858,0.776670574,0.801109641,0.808928571,0.793924844,0.802310655,0.802958783,0.791081246,0.785340314,0.777605186,0.782205718,0.786290323,0.788947368,0.796405748,0.805562191,0.80486053,0.780189959,0.807453416,0.789131444,0.791796469,0.783922463,0.787220026,0.795325332,0.795224313,0.793598955,0.78713005,0.809716599,0.810708899,0.810654314,0.815558344,0.811688312,0.818639798,0.829183956,0.810625186,0.809968847,0.806451613,0.809471642,0.806451613,0.819239129,0.846468184,0.848999601,0.836667957,0.839741697,0.825651889,0.824628917,0.814083723,0.821605763,0.831663721,0.845996711,0.834829443,0.839178357
77386,Spring,TX,Harris County,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728929385,0.727566694,0.738034371,0.727566694,0.728862712,0.724637681,0.777337122,0.756429652,0.750107168,0.757575758,0.733098018,0.750125439,0.743194588,0.728862712,0.727566694,0.799777531,0.768171806,0.773282322,0.786744969,0.803929481,0.810073773,0.777096115,0.767918089,0.789141414,0.795947902,0.797973951,0.802698469,0.782736245,0.788846442,0.792925278,0.793269231,0.798258345,0.802627807,0.81369248,0.810508664,0.817438692,0.810591792,0.825740319,0.801202405,0.798600566,0.807733051,0.811623435,0.807733051,0.824416342,0.831963001,0.832072617,0.831582524,0.833066325,0.816297704,0.80888336,0.826583213,0.83472791,0.832923833,0.835742722,0.84657051,0.825239302,0.801587302,0.827967582,0.841694686,0.791624106,0.823412698,0.782380771,0.806794055,0.815879201,0.800976387,0.804235033,0.808116691,0.82710678,0.829954189,0.816427511,0.820974576,0.864399912,0.862760835,0.855505757,0.869397218,0.85492228,0.846239821,0.846239821,0.874309392,0.868798754,0.884146341,0.870515257,0.864326873,0.8861885,0.877474933,0.877474933,0.888671078,0.883124287,0.900079304,0.901998466
